fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Ticker
2015-04-30,CAD,"$1,030,954,000,000.00","$146,985,000,000.00","$49,025,000,000.00","$49,025,000,000.00","$85,156,909,828.60",$0.00,"$172,565,000,000.00","$4,222,903,038.83",$0.00,"$2,636,000,000.00","$2,636,000,000.00","$15,122,000,000.00",$0.00,$0.00,"$70,448,000,000.00","$711,404,000,000.00",$0.00,"$969,357,000,000.00","$21,967,000,000.00",$0.00,$0.00,$0.00,$0.00,"$21,967,000,000.00",$0.00,"$5,755,568,435.87",$0.00,$0.00,"$41,049,000,000.00","-$21,967,000,000.00",$0.00,"$60,008,000,000.00","-$20,700,505.09","$29,362,000,000.00","$20,076,000,000.00","$1,853,400,000.00",TD
2015-01-31,CAD,"$1,080,155,000,000.00","$155,352,000,000.00","$53,523,000,000.00","$53,523,000,000.00","$85,531,948,754.68",$0.00,"$172,373,000,000.00","$4,230,922,256.70",$0.00,"$2,793,000,000.00","$2,793,000,000.00","$15,848,000,000.00",$0.00,$0.00,"$67,424,000,000.00","$752,430,000,000.00",$0.00,"$1,017,526,000,000.00","$29,171,000,000.00",$0.00,$0.00,$0.00,$0.00,"$29,171,000,000.00",$0.00,"$6,188,430,015.12",$0.00,$0.00,"$44,254,000,000.00","-$29,171,000,000.00",$0.00,"$61,009,000,000.00","-$144,823,744.73","$28,373,000,000.00","$19,948,000,000.00","$1,849,700,000.00",TD
2014-07-31,CAD,"$921,750,000,000.00","$118,264,000,000.00","$39,807,000,000.00","$39,807,000,000.00","$93,287,796,827.73",$0.00,"$149,928,000,000.00","$4,347,666,636.11",$0.00,"$2,662,000,000.00","$2,662,000,000.00","$13,822,000,000.00",$0.00,$0.00,"$61,818,000,000.00","$653,558,000,000.00",$0.00,"$866,995,000,000.00","$14,340,000,000.00",$0.00,$0.00,$0.00,$0.00,"$14,340,000,000.00",$0.00,"$7,145,869,625.01",$0.00,$0.00,"$46,775,000,000.00","-$14,340,000,000.00",$0.00,"$53,224,000,000.00","-$86,183,185.11","$26,970,000,000.00","$19,705,000,000.00","$1,846,500,000.00",TD
2014-04-30,CAD,"$862,532,000,000.00","$68,298,000,000.00","$32,436,000,000.00","$32,436,000,000.00","$90,732,530,560.12",$0.00,"$233,468,000,000.00","$4,340,448,823.21",$0.00,"$2,493,000,000.00","$2,493,000,000.00","$13,297,000,000.00",$0.00,$0.00,"$18,021,000,000.00","$637,411,000,000.00",$0.00,"$810,559,000,000.00","$12,847,000,000.00",$0.00,$0.00,$0.00,$0.00,"$12,847,000,000.00",$0.00,"$7,166,575,442.44",$0.00,$0.00,"$55,534,000,000.00","-$12,847,000,000.00",$0.00,"$50,465,000,000.00","-$110,381,317.28","$24,565,000,000.00","$19,316,000,000.00","$1,841,100,000.00",TD
2014-01-31,CAD,"$908,896,000,000.00","$120,184,000,000.00","$47,036,000,000.00","$47,036,000,000.00","$90,883,277,922.55",$0.00,"$144,930,000,000.00","$4,348,998,113.04",$0.00,"$2,691,000,000.00","$2,691,000,000.00","$14,079,000,000.00",$0.00,$0.00,"$56,139,000,000.00","$643,782,000,000.00",$0.00,"$854,987,000,000.00","$14,622,000,000.00",$0.00,$0.00,$0.00,$0.00,"$14,622,000,000.00",$0.00,"$7,069,817,593.67",$0.00,$0.00,"$52,457,000,000.00","-$14,622,000,000.00",$0.00,"$52,366,000,000.00","-$140,174,319.35","$25,108,000,000.00","$19,452,000,000.00","$1,841,100,000.00",TD
2013-07-31,CAD,"$835,101,000,000.00","$131,543,000,000.00","$24,821,000,000.00","$24,821,000,000.00","$94,185,073,465.02",$0.00,"$138,199,000,000.00","$4,401,089,812.20",$0.00,"$2,490,000,000.00","$2,490,000,000.00","$13,121,000,000.00",$0.00,$0.00,"$90,315,000,000.00","$565,359,000,000.00",$0.00,"$784,183,000,000.00","$14,890,000,000.00",$0.00,$0.00,$0.00,$0.00,"$14,890,000,000.00",$0.00,"$9,494,015,763.36",$0.00,$0.00,"$58,278,000,000.00","-$14,890,000,000.00",$0.00,"$49,419,000,000.00","-$143,037,851.51","$24,122,000,000.00","$19,218,000,000.00","$1,848,100,000.00",TD
2013-04-30,CAD,"$826,407,000,000.00","$118,833,000,000.00","$22,793,000,000.00","$22,793,000,000.00","$93,918,999,404.41",$0.00,"$125,168,000,000.00","$4,388,524,915.62",$0.00,"$2,472,000,000.00","$2,472,000,000.00","$12,897,000,000.00",$0.00,$0.00,"$81,077,000,000.00","$582,406,000,000.00",$0.00,"$775,248,000,000.00","$11,037,000,000.00",$0.00,$0.00,$0.00,$0.00,"$11,037,000,000.00",$0.00,"$10,560,849,712.13",$0.00,$0.00,"$60,482,000,000.00","-$11,037,000,000.00",$0.00,"$49,667,000,000.00","-$125,074,449.08","$23,674,000,000.00","$19,133,000,000.00","$1,847,400,000.00",TD
2013-01-31,CAD,"$818,482,000,000.00","$139,001,000,000.00","$33,748,000,000.00","$33,748,000,000.00","$98,119,546,685.39",$0.00,"$119,103,000,000.00","$4,365,660,415.20",$0.00,"$2,212,000,000.00","$2,212,000,000.00","$12,292,000,000.00",$0.00,$0.00,"$88,715,000,000.00","$560,378,000,000.00",$0.00,"$768,702,000,000.00","$12,096,000,000.00",$0.00,$0.00,$0.00,$0.00,"$12,096,000,000.00",$0.00,"$10,608,765,419.72",$0.00,$0.00,"$59,244,000,000.00","-$12,096,000,000.00",$0.00,"$48,295,000,000.00","-$138,401,363.96","$22,772,000,000.00","$19,023,000,000.00","$1,845,200,000.00",TD
2012-10-31,CAD,"$811,106,000,000.00","$57,228,000,000.00","$25,128,000,000.00","$25,128,000,000.00","$94,587,752,651.59",$0.00,"$215,283,000,000.00","$4,404,642,785.67",$0.00,"$2,217,000,000.00","$2,217,000,000.00","$12,311,000,000.00",$0.00,$0.00,"$6,173,000,000.00","$538,595,000,000.00",$0.00,"$762,106,000,000.00","$10,123,000,000.00",$0.00,$0.00,$0.00,$0.00,"$10,123,000,000.00",$0.00,"$13,576,145,687.41",$0.00,$0.00,"$11,318,000,000.00","-$10,123,000,000.00",$0.00,"$47,523,000,000.00","-$167,100,260.16","$21,763,000,000.00","$18,691,000,000.00","$1,840,000,000.00",TD
2012-07-31,CAD,"$806,283,000,000.00","$26,588,000,000.00","$20,249,000,000.00","$20,249,000,000.00","$89,573,322,699.63",$0.00,"$216,242,000,000.00","$4,253,813,179.14",$0.00,"$2,174,000,000.00","$2,174,000,000.00","$12,463,000,000.00",$0.00,$0.00,"$5,871,000,000.00","$563,453,000,000.00",$0.00,"$758,216,000,000.00","$651,607,000,000.00",$0.00,$0.00,$0.00,$0.00,"$758,216,000,000.00",$0.00,"$13,543,016,648.39",$0.00,$0.00,"$20,778,000,000.00",$0.00,$0.00,"$46,585,000,000.00","-$178,446,814.87","$20,943,000,000.00","$18,351,000,000.00","$1,832,000,000.00",TD
2012-04-30,CAD,"$773,186,000,000.00","$27,287,000,000.00","$21,363,000,000.00","$21,363,000,000.00","$86,103,119,935.17",$0.00,"$204,350,000,000.00","$4,228,119,935.17",$0.00,"$2,189,000,000.00","$2,189,000,000.00","$12,283,000,000.00",$0.00,$0.00,"$5,511,000,000.00","$541,549,000,000.00",$0.00,"$727,267,000,000.00","$626,678,000,000.00",$0.00,$0.00,$0.00,$0.00,"$727,267,000,000.00",$0.00,"$14,013,371,150.73",$0.00,$0.00,"$11,575,000,000.00",$0.00,$0.00,"$44,434,000,000.00","-$166,126,418.15","$19,970,000,000.00","$18,308,346,839.55","$1,825,200,000.00",TD
2012-01-31,CAD,"$773,666,000,000.00","$21,774,000,000.00","$15,876,000,000.00","$15,876,000,000.00","$83,514,807,059.53",$0.00,"$210,837,000,000.00","$4,173,895,702.46",$0.00,"$2,274,000,000.00","$2,274,000,000.00","$12,438,000,000.00",$0.00,$0.00,"$5,512,000,000.00","$541,055,000,000.00",$0.00,"$728,118,000,000.00","$619,325,000,000.00",$0.00,$0.00,$0.00,$0.00,"$728,118,000,000.00",$0.00,"$13,797,985,841.06",$0.00,$0.00,"$11,589,000,000.00",$0.00,$0.00,"$44,059,000,000.00","-$156,546,016.55","$19,003,000,000.00","$17,675,740,352.98","$1,818,400,000.00",TD
2011-10-31,CAD,"$686,360,000,000.00","$79,813,000,000.00","$24,111,000,000.00","$24,111,000,000.00","$68,306,322,529.01",$0.00,"$221,891,000,000.00","$4,085,634,253.70",$0.00,"$2,068,000,000.00","$2,068,000,000.00","$14,376,000,000.00",$0.00,$0.00,"$43,176,000,000.00","$384,656,000,000.00",$0.00,"$638,025,000,000.00","$13,821,000,000.00",$0.00,$0.00,$0.00,$0.00,"$13,821,000,000.00",$0.00,"$11,504,601,840.74",$0.00,$0.00,"$11,670,000,000.00","-$13,821,000,000.00",$0.00,"$46,852,000,000.00","-$116,046,418.57","$24,339,000,000.00","$18,417,000,000.00","$1,794,200,000.00",TD
2011-07-31,CAD,"$664,812,000,000.00","$19,308,000,000.00","$19,308,000,000.00","$19,308,000,000.00","$67,774,641,998.54",$0.00,"$203,035,000,000.00","$4,244,799,832.76",$0.00,"$2,041,000,000.00","$2,041,000,000.00","$13,814,000,000.00",$0.00,$0.00,$0.00,"$442,469,000,000.00",$0.00,"$620,085,000,000.00","$553,024,000,000.00",$0.00,$0.00,$0.00,$0.00,"$620,085,000,000.00",$0.00,"$13,358,419,567.26",$0.00,$0.00,"$21,493,000,000.00",$0.00,$0.00,"$43,275,000,000.00","-$108,707,013.69","$23,445,000,000.00","$17,498,000,000.00","$1,782,400,000.00",TD
2011-04-30,CAD,"$629,867,000,000.00","$17,069,000,000.00","$16,758,000,000.00","$16,758,000,000.00","$70,114,688,552.19",$0.00,"$202,987,000,000.00","$4,581,228,956.23",$0.00,"$2,164,000,000.00","$2,164,000,000.00","$13,685,000,000.00",$0.00,$0.00,$0.00,"$409,811,000,000.00",$0.00,"$587,076,000,000.00","$520,420,000,000.00",$0.00,$0.00,$0.00,$0.00,"$587,076,000,000.00",$0.00,"$13,766,835,016.84",$0.00,$0.00,"$12,504,000,000.00",$0.00,$0.00,"$41,330,000,000.00","-$109,427,609.43","$22,623,000,000.00","$17,498,000,000.00","$1,802,000,000.00",TD
2011-01-31,CAD,"$616,368,000,000.00","$20,592,000,000.00","$20,242,000,000.00","$20,242,000,000.00","$63,839,009,287.93",$0.00,"$203,903,000,000.00","$3,832,018,376.11",$0.00,"$2,344,000,000.00","$2,344,000,000.00","$14,212,000,000.00",$0.00,$0.00,$0.00,"$391,873,000,000.00",$0.00,"$573,380,000,000.00","$516,999,000,000.00",$0.00,$0.00,$0.00,$0.00,"$573,380,000,000.00",$0.00,"$13,098,971,337.26",$0.00,$0.00,"$12,534,000,000.00",$0.00,$0.00,"$41,524,000,000.00","-$82,892,240.09","$21,914,000,000.00","$16,975,000,000.00","$1,792,800,000.00",TD
2010-10-31,CAD,"$621,038,000,000.00","$69,172,000,000.00","$21,710,000,000.00","$21,710,000,000.00","$58,604,330,708.66",$0.00,"$200,146,000,000.00","$4,180,118,110.24",$0.00,"$2,093,000,000.00","$2,093,000,000.00","$14,460,000,000.00",$0.00,$0.00,"$32,425,000,000.00","$350,227,000,000.00",$0.00,"$577,243,000,000.00","$14,210,000,000.00",$0.00,$0.00,$0.00,$0.00,"$14,210,000,000.00",$0.00,"$12,881,889,763.78",$0.00,$0.00,"$12,506,000,000.00","-$14,210,000,000.00",$0.00,"$42,302,000,000.00","-$90,551,181.10","$20,959,000,000.00","$16,730,000,000.00","$1,767,400,000.00",TD
2010-07-31,CAD,"$603,467,000,000.00","$23,446,000,000.00","$23,446,000,000.00","$23,446,000,000.00","$57,073,885,848.32",$0.00,"$197,423,000,000.00","$3,844,800,625.49",$0.00,"$2,165,000,000.00","$2,165,000,000.00","$14,442,000,000.00",$0.00,$0.00,$0.00,"$382,598,000,000.00",$0.00,"$560,630,000,000.00","$498,806,000,000.00",$0.00,$0.00,$0.00,$0.00,"$560,630,000,000.00",$0.00,"$12,640,734,949.18",$0.00,$0.00,"$12,384,000,000.00",$0.00,$0.00,"$41,336,000,000.00","-$86,004,691.16","$20,548,000,000.00","$16,443,000,000.00","$1,750,200,000.00",TD
2024-10-31,CAD,"$2,171,582,000,000.00","$167,126,000,000.00","$122,743,000,000.00","$122,743,000,000.00",$0.00,$0.00,"$2,004,456,000,000.00",$0.00,$0.00,"$7,798,000,000.00","$7,798,000,000.00","$19,286,000,000.00",$0.00,"$440,753,000,000.00","$44,383,000,000.00","-$32,888,000,000.00",$0.00,"$2,044,390,000,000.00",$0.00,$0.00,$0.00,$0.00,"$136,017,000,000.00",$0.00,"$4,673,000,000.00","$334,221,000,000.00","$135,308,000,000.00",$0.00,"$474,202,000,000.00","-$161,386,000,000.00",$0.00,"$127,089,000,000.00",$0.00,"$88,608,000,000.00","$21,013,000,000.00","$1,416,149,000.00",RY
2023-10-31,CAD,"$2,004,992,000,000.00","$241,873,000,000.00","$133,075,000,000.00","$133,075,000,000.00","-$875,627,000,000.00",$0.00,"$435,481,000,000.00","$6,749,000,000.00",$0.00,"$5,907,000,000.00","$5,907,000,000.00","$12,594,000,000.00",$0.00,"$410,231,000,000.00","$78,929,000,000.00","$693,688,000,000.00",$0.00,"$1,887,232,000,000.00","$132,648,000,000.00",$0.00,$0.00,$0.00,"$653,000,000.00","$331,490,000,000.00","$4,764,000,000.00","$323,123,000,000.00","$111,395,000,000.00",$0.00,"$439,282,000,000.00","-$24,212,000,000.00",$0.00,"$117,661,000,000.00",$0.00,"$84,328,000,000.00","$19,398,000,000.00","$1,400,689,655.00",RY
2022-10-31,CAD,"$1,917,219,000,000.00","$266,835,000,000.00","$180,408,000,000.00","$180,408,000,000.00","-$867,388,000,000.00",$0.00,"$344,508,000,000.00","$7,214,000,000.00",$0.00,"$6,083,000,000.00","$6,083,000,000.00","$12,277,000,000.00",$0.00,"$318,934,000,000.00","$60,188,000,000.00","$867,388,000,000.00",$0.00,"$1,809,044,000,000.00","$159,583,000,000.00",$0.00,$0.00,$0.00,"$142,952,000,000.00","$159,583,000,000.00","$5,110,000,000.00","$11,321,000,000.00","$142,298,000,000.00",$0.00,"$425,176,000,000.00","-$4,314,000,000.00",$0.00,"$108,064,000,000.00",$0.00,"$78,037,000,000.00","$17,318,000,000.00","$1,388,548,000.00",RY
2021-10-31,CAD,"$1,706,323,000,000.00","$255,177,000,000.00","$193,484,000,000.00","$193,484,000,000.00","-$786,396,000,000.00",$0.00,"$308,127,000,000.00","$7,424,000,000.00",$0.00,"$4,471,000,000.00","$4,471,000,000.00","$10,854,000,000.00",$0.00,"$285,378,000,000.00","$37,541,000,000.00","$786,396,000,000.00",$0.00,"$1,607,561,000,000.00","$109,374,000,000.00",$0.00,$0.00,$0.00,"$99,499,000,000.00","$109,374,000,000.00","$5,077,000,000.00","$11,722,000,000.00","$98,868,000,000.00",$0.00,"$305,048,000,000.00","-$109,374,000,000.00",$0.00,"$98,667,000,000.00","-$73,000,000.00","$71,795,000,000.00","$17,728,000,000.00","$1,424,614,000.00",RY
2020-10-31,CAD,"$1,624,548,000,000.00","$223,286,000,000.00","$157,901,000,000.00","$157,901,000,000.00",$0.00,$0.00,"$300,454,000,000.00","$7,934,000,000.00",$0.00,"$4,752,000,000.00","$4,752,000,000.00","$11,302,000,000.00",$0.00,"$280,759,000,000.00","$139,743,000,000.00","$1,100,808,000,000.00",$0.00,"$1,537,781,000,000.00","$89,472,000,000.00",$0.00,$0.00,$0.00,"$80,642,000,000.00","$89,472,000,000.00","$5,357,000,000.00","$9,867,000,000.00","$80,009,000,000.00",$0.00,"$90,509,000,000.00","-$89,472,000,000.00",$0.00,"$86,664,000,000.00","-$129,000,000.00","$59,806,000,000.00","$17,499,000,000.00","$1,426,466,000.00",RY
2024-10-31,CAD,"$1,412,027,000,000.00","$108,165,000,000.00","$63,860,000,000.00","$63,860,000,000.00",$0.00,$0.00,"$1,303,862,000,000.00",$0.00,$0.00,"$7,892,000,000.00","$7,892,000,000.00","$8,961,000,000.00",$0.00,"$276,731,000,000.00","$44,305,000,000.00","-$13,088,000,000.00",$0.00,"$1,327,951,000,000.00",$0.00,$0.00,$0.00,$0.00,"$103,383,000,000.00",$0.00,"$2,982,000,000.00","$194,308,000,000.00","$103,383,000,000.00",$0.00,"$300,673,000,000.00","-$121,224,000,000.00",$0.00,"$82,369,000,000.00",$0.00,"$57,751,000,000.00","$22,054,000,000.00","$1,235,000,000.00",BNS
2023-10-31,CAD,"$1,410,789,000,000.00","$154,836,000,000.00","$90,312,000,000.00","$90,312,000,000.00","-$475,374,000,000.00",$0.00,"$250,609,000,000.00","$5,642,000,000.00",$0.00,"$8,012,000,000.00","$8,012,000,000.00","$9,181,000,000.00",$0.00,"$227,774,000,000.00","$50,514,000,000.00","$475,374,000,000.00",$0.00,"$1,332,122,000,000.00","$136,909,000,000.00",$0.00,$0.00,$0.00,"$119,931,000,000.00","$195,328,000,000.00","$3,202,000,000.00","$190,680,000,000.00","$119,931,000,000.00",$0.00,"$313,813,000,000.00","-$728,000,000.00",$0.00,"$76,928,000,000.00",$0.00,"$55,746,000,000.00","$20,109,000,000.00","$1,211,000,000.00",BNS
2022-10-31,CAD,"$1,349,418,000,000.00","$132,689,000,000.00","$65,895,000,000.00","$65,895,000,000.00","-$429,502,000,000.00",$0.00,"$238,721,000,000.00","$5,700,000,000.00",$0.00,"$7,959,000,000.00","$7,959,000,000.00","$8,874,000,000.00",$0.00,"$216,188,000,000.00","$53,412,000,000.00","$429,502,000,000.00",$0.00,"$1,274,669,000,000.00","$142,670,000,000.00",$0.00,$0.00,$0.00,"$130,106,000,000.00","$142,670,000,000.00","$3,323,000,000.00","$177,426,000,000.00","$130,106,000,000.00",$0.00,"$310,855,000,000.00","-$142,670,000,000.00",$0.00,"$73,225,000,000.00",$0.00,"$53,761,000,000.00","$18,707,000,000.00","$1,199,000,000.00",BNS
2021-10-31,CAD,"$1,184,844,000,000.00","$129,128,000,000.00","$86,323,000,000.00","$86,323,000,000.00","-$388,407,000,000.00",$0.00,"$238,227,000,000.00","$5,621,000,000.00",$0.00,"$7,756,000,000.00","$7,756,000,000.00","$8,848,000,000.00",$0.00,"$216,002,000,000.00","$33,730,000,000.00","$388,407,000,000.00",$0.00,"$1,111,952,000,000.00","$92,896,000,000.00",$0.00,$0.00,$0.00,"$83,976,000,000.00","$92,896,000,000.00","$3,413,000,000.00","$6,334,000,000.00","$3,261,000,000.00",$0.00,"$245,658,000,000.00","-$92,896,000,000.00",$0.00,"$70,802,000,000.00",$0.00,"$51,354,000,000.00","$18,507,000,000.00","$1,224,000,000.00",BNS
2020-10-31,CAD,"$1,136,466,000,000.00","$125,204,000,000.00","$76,460,000,000.00","$76,460,000,000.00","$301,000,000.00",$0.00,"$246,263,000,000.00","$5,897,000,000.00",$0.00,"$7,736,000,000.00","$7,736,000,000.00","$9,279,000,000.00",$0.00,"$235,132,000,000.00","$40,039,000,000.00","$763,818,000,000.00",$0.00,"$1,065,963,000,000.00","$65,608,000,000.00",$0.00,$0.00,$0.00,"$57,299,000,000.00","$65,608,000,000.00","$3,475,000,000.00","$7,405,000,000.00","$57,299,000,000.00",$0.00,"$64,704,000,000.00","-$65,608,000,000.00",$0.00,"$68,127,000,000.00",$0.00,"$46,345,000,000.00","$18,239,000,000.00","$1,246,000,000.00",BNS
2020-10-31,CAD,"$769,551,000,000.00","$8,987,000,000.00","$62,518,000,000.00","$62,518,000,000.00","$23,000,000.00",$0.00,"$769,551,000,000.00","$2,997,000,000.00",$0.00,"$1,961,000,000.00","$1,961,000,000.00","$5,253,000,000.00",$0.00,"$149,704,000,000.00","$54,553,000,000.00","$471,694,000,000.00",$0.00,"$728,216,000,000.00","$73,590,000,000.00",$0.00,$0.00,$0.00,"$64,934,000,000.00","$728,216,000,000.00","$1,866,000,000.00","$5,712,000,000.00","$27,067,000,000.00",$0.00,"$70,646,000,000.00","$674,057,000,000.00",$0.00,"$41,154,000,000.00",$0.00,"$22,119,000,000.00","$13,908,000,000.00","$893,754,000.00",CM
2024-10-31,CAD,"$1,409,647,000,000.00","$113,529,000,000.00","$68,738,000,000.00","$68,738,000,000.00",$0.00,$0.00,"$1,296,118,000,000.00",$0.00,$0.00,"$4,925,000,000.00","$4,925,000,000.00","$16,774,000,000.00",$0.00,"$398,607,000,000.00","$44,791,000,000.00","-$42,430,000,000.00",$0.00,"$1,325,361,000,000.00",$0.00,$0.00,$0.00,$0.00,"$106,837,000,000.00",$0.00,"$3,326,000,000.00","$152,277,000,000.00","$106,837,000,000.00",$0.00,"$262,440,000,000.00","-$159,493,000,000.00",$0.00,"$84,250,000,000.00",$0.00,"$46,469,000,000.00","$23,921,000,000.00","$728,535,000.00",BMO
2023-10-31,CAD,"$1,324,762,000,000.00","$341,357,000,000.00","$78,862,000,000.00","$78,862,000,000.00","-$150,093,000,000.00",$0.00,"$983,405,000,000.00","$6,365,000,000.00",$0.00,"$5,001,000,000.00","$5,001,000,000.00","$16,182,000,000.00",$0.00,"$322,379,000,000.00","$69,493,000,000.00","$341,357,000,000.00",$0.00,"$1,247,483,000,000.00","$618,406,000,000.00",$0.00,$0.00,$0.00,"$103,111,000,000.00","$629,077,000,000.00","$3,506,000,000.00","$136,693,000,000.00","$108,536,000,000.00",$0.00,"$147,282,000,000.00","-$103,111,000,000.00",$0.00,"$77,250,000,000.00",$0.00,"$44,161,000,000.00","$23,412,000,000.00","$724,586,000.00",BMO
2022-10-31,CAD,"$1,139,199,000,000.00","$126,301,000,000.00","$93,200,000,000.00","$93,200,000,000.00","-$335,900,000,000.00",$0.00,"$285,498,000,000.00","$4,841,000,000.00",$0.00,"$2,193,000,000.00","$2,193,000,000.00","$5,285,000,000.00",$0.00,"$272,916,000,000.00","$25,007,000,000.00","$335,900,000,000.00",$0.00,"$1,068,161,000,000.00","$113,004,000,000.00",$0.00,$0.00,$0.00,"$96,072,000,000.00","$113,004,000,000.00","$2,835,000,000.00","$25,944,000,000.00","$96,072,000,000.00",$0.00,"$222,641,000,000.00","-$113,004,000,000.00",$0.00,"$71,038,000,000.00",$0.00,"$45,117,000,000.00","$17,744,000,000.00","$677,500,000.00",BMO
2021-10-31,CAD,"$988,175,000,000.00","$131,957,000,000.00","$101,564,000,000.00","$101,564,000,000.00","-$334,073,000,000.00",$0.00,"$245,202,000,000.00","$4,869,000,000.00",$0.00,"$2,266,000,000.00","$2,266,000,000.00","$5,378,000,000.00",$0.00,"$232,689,000,000.00","$20,408,000,000.00","$334,073,000,000.00",$0.00,"$930,652,000,000.00","$100,106,000,000.00",$0.00,$0.00,$0.00,"$86,289,000,000.00","$100,106,000,000.00","$2,743,000,000.00","$25,101,000,000.00","$86,289,000,000.00",$0.00,"$189,808,000,000.00","-$100,106,000,000.00",$0.00,"$57,523,000,000.00",$0.00,"$35,497,000,000.00","$13,599,000,000.00","$668,421,053.00",BMO
2020-10-31,CAD,"$949,261,000,000.00","$108,931,000,000.00","$66,443,000,000.00","$66,443,000,000.00","$27,000,000.00",$0.00,"$248,030,000,000.00","$4,860,000,000.00",$0.00,"$2,442,000,000.00","$2,442,000,000.00","$6,535,000,000.00",$0.00,"$234,260,000,000.00","$28,795,000,000.00","$592,300,000,000.00",$0.00,"$892,668,000,000.00","$94,215,000,000.00",$0.00,$0.00,$0.00,"$81,168,000,000.00","$94,215,000,000.00","$2,409,000,000.00","$29,758,000,000.00","$28,630,000,000.00",$0.00,"$187,014,000,000.00","-$94,215,000,000.00",$0.00,"$56,593,000,000.00",$0.00,"$30,745,000,000.00","$13,482,000,000.00","$668,354,430.00",BMO
2025-01-31,CAD,"$2,093,554,000,000.00","$251,466,000,000.00","$142,992,000,000.00","$142,992,000,000.00",$0.00,$0.00,"$1,842,088,000,000.00",$0.00,$0.00,"$3,163,000,000.00","$3,163,000,000.00","$19,579,000,000.00",$0.00,"$557,867,000,000.00","$108,474,000,000.00","-$51,130,000,000.00",$0.00,"$1,974,550,000,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,198,000,000.00","$47,504,000,000.00",$0.00,$0.00,"$52,702,000,000.00","-$39,952,000,000.00",$0.00,"$119,004,000,000.00",$0.00,"$71,718,000,000.00","$25,528,000,000.00","$1,753,900,000.00",TD
2024-10-31,CAD,"$2,061,751,000,000.00","$230,491,000,000.00","$178,023,000,000.00","$178,023,000,000.00",$0.00,$0.00,"$1,831,260,000,000.00",$0.00,$0.00,"$3,044,000,000.00","$3,044,000,000.00","$18,851,000,000.00",$0.00,"$536,017,000,000.00","$52,468,000,000.00","-$44,616,000,000.00",$0.00,"$1,946,591,000,000.00",$0.00,$0.00,$0.00,$0.00,"$251,317,000,000.00",$0.00,"$5,013,000,000.00","$204,333,000,000.00","$251,317,000,000.00",$0.00,"$460,663,000,000.00","-$291,247,000,000.00",$0.00,"$115,160,000,000.00",$0.00,"$70,826,000,000.00","$25,373,000,000.00","$1,753,900,000.00",TD
2024-07-31,CAD,"$1,967,181,000,000.00","$61,948,000,000.00","$99,886,000,000.00","$99,886,000,000.00","-$47,458,000,000.00",$0.00,"$2,487,979,000,000.00",$0.00,$0.00,"$2,973,000,000.00","$2,973,000,000.00","$18,700,000,000.00",$0.00,"$528,043,000,000.00","$75,682,000,000.00","$1,794,000,000.00",$0.00,"$1,855,605,000,000.00","$1,096,140,000,000.00",$0.00,$0.00,$0.00,"$231,129,000,000.00","$1,855,605,000,000.00","$5,057,000,000.00","$192,118,000,000.00","$231,129,000,000.00",$0.00,"$428,304,000,000.00","-$269,220,000,000.00",$0.00,"$111,576,000,000.00",$0.00,"$69,316,000,000.00","$25,222,000,000.00","$1,747,800,000.00",TD
2024-04-30,CAD,"$1,966,668,000,000.00","$515,311,000,000.00","$93,973,000,000.00","$93,973,000,000.00","-$50,405,000,000.00",$0.00,"$1,451,357,000,000.00",$0.00,$0.00,"$2,897,000,000.00","$2,897,000,000.00","$18,658,000,000.00",$0.00,"$534,662,000,000.00","$75,040,000,000.00","$515,311,000,000.00",$0.00,"$1,854,686,000,000.00","$1,104,368,000,000.00",$0.00,$0.00,$0.00,"$217,228,000,000.00","$750,318,000,000.00","$5,116,000,000.00","$190,444,000,000.00","$217,228,000,000.00",$0.00,"$253,717,000,000.00","-$261,326,000,000.00",$0.00,"$111,982,000,000.00",$0.00,"$71,904,000,000.00","$25,257,000,000.00","$1,764,100,000.00",TD
2024-01-31,CAD,"$1,910,892,000,000.00","$500,267,000,000.00","$81,381,000,000.00","$81,381,000,000.00","-$211,273,000,000.00",$0.00,"$1,410,625,000,000.00",$0.00,$0.00,"$2,799,000,000.00","$2,799,000,000.00","$18,098,000,000.00",$0.00,"$536,299,000,000.00","$74,070,000,000.00","$500,267,000,000.00",$0.00,"$1,798,457,000,000.00","$1,095,056,000,000.00",$0.00,$0.00,$0.00,"$219,053,000,000.00","$703,401,000,000.00","$5,139,000,000.00","$175,677,000,000.00","$219,053,000,000.00",$0.00,"$227,123,000,000.00","-$264,024,000,000.00",$0.00,"$112,435,000,000.00",$0.00,"$72,347,000,000.00","$25,318,000,000.00","$1,778,200,000.00",TD
